region,year_start,forecast_window,window_start_month,window_end_month,window_order,n_weather_days,lat,lon,rain_sum,rain_mean,rain_days,dry_days,max_3day_rain,max_7day_rain,max_consecutive_dry_days,heavy_rain_days_10,heavy_rain_days_25,tmax_mean,tmax_max,tmin_mean,tmin_min,heat_days_25,heat_days_30,heat_days_35,heat_degree_days_30,frost_days_0,cold_days_5,radiation_sum,radiation_mean,evap_sum,evap_mean,vp_mean,vp_min,vp_max,hot_dry_days_30_rain_lt_1,high_evap_dry_days,heat_and_low_rain_days
Queensland,2009,May-Jun,5,6,1,61,-27.5,151.5,103.60000000000001,1.6983606557377051,8,53,75.6,75.6,15,3,1,20.731147540983606,24.6,7.0327868852458995,-4.4,0,0,0,0.0,2,22,736.8000000000001,12.078688524590165,135.40000000000003,2.2196721311475414,12.127868852459013,5.6,16.4,0,0,0
Queensland,2009,May-Jul,5,7,2,92,-27.5,151.5,110.60000000000001,1.2021739130434783,11,81,75.6,75.6,15,3,1,20.145652173913046,24.6,5.721739130434782,-4.4,0,0,0,0.0,11,43,1165.8999999999999,12.67282608695652,214.49999999999994,2.331521739130434,11.315217391304348,5.6,16.4,0,0,0
Queensland,2009,May-Aug,5,8,3,123,-27.5,151.5,116.6,0.9479674796747967,13,110,75.6,75.6,27,3,1,21.37560975609756,34.5,5.741463414634147,-4.4,14,3,0,12.100000000000001,14,59,1696.4,13.791869918699188,347.4,2.824390243902439,11.03089430894309,4.9,16.4,3,9,3
Queensland,2009,May-Sep,5,9,4,153,-27.5,151.5,143.5,0.9379084967320261,15,138,75.6,75.6,27,4,1,22.337908496732027,34.5,6.252941176470588,-4.4,30,7,0,22.500000000000004,14,69,2325.5,15.199346405228757,513.1999999999999,3.3542483660130715,11.026797385620915,4.9,16.8,7,26,7
Queensland,2009,May-Oct,5,10,5,184,-27.5,151.5,165.4,0.898913043478261,19,165,75.6,75.6,27,5,1,23.362500000000004,34.5,7.1336956521739125,-4.4,57,17,0,43.7,14,71,3058.6,16.622826086956522,723.9,3.9342391304347823,11.130434782608695,4.0,17.0,14,49,14
Queensland,2010,May-Jun,5,6,1,61,-27.5,151.5,26.500000000000004,0.43442622950819676,7,54,9.7,13.0,28,0,0,20.727868852459018,27.4,6.6213114754098354,-4.0,4,0,0,0.0,7,17,753.8000000000001,12.357377049180329,136.1,2.2311475409836063,11.714754098360656,5.5,17.1,0,0,0
Queensland,2010,May-Jul,5,7,2,92,-27.5,151.5,66.9,0.7271739130434783,13,79,18.8,22.400000000000002,30,1,0,20.207608695652176,27.4,6.575,-4.0,5,0,0,0.0,11,28,1082.4,11.765217391304349,196.4,2.134782608695652,11.669565217391304,5.5,18.0,0,0,0
Queensland,2010,May-Aug,5,8,3,123,-27.5,151.5,156.2,1.2699186991869917,19,104,45.1,56.0,30,3,2,19.873170731707322,27.4,6.346341463414635,-4.0,5,0,0,0.0,13,42,1553.1,12.626829268292683,288.2,2.3430894308943087,11.353658536585366,5.5,18.0,0,0,0
Queensland,2010,May-Sep,5,9,4,153,-27.5,151.5,250.79999999999998,1.6392156862745098,29,124,45.1,56.0,30,6,2,20.34575163398693,28.3,7.362091503267973,-4.0,12,0,0,0.0,13,43,2017.7,13.187581699346406,386.0,2.522875816993464,11.911764705882353,5.5,19.9,0,0,0
Queensland,2010,May-Oct,5,10,5,184,-27.5,151.5,307.9,1.6733695652173912,33,151,45.1,56.0,30,8,3,20.968478260869567,28.3,8.24945652173913,-4.0,26,0,0,0.0,13,45,2649.8,14.40108695652174,510.1,2.7722826086956522,12.423913043478262,5.5,19.9,0,7,0
Queensland,2011,May-Jun,5,6,1,61,-27.5,151.5,76.5,1.2540983606557377,11,50,25.099999999999998,43.3,14,3,0,19.688524590163933,26.6,5.132786885245901,-2.2,2,0,0,0.0,7,32,756.3,12.398360655737704,134.6,2.2065573770491804,11.24918032786885,5.4,17.3,0,0,0
Queensland,2011,May-Jul,5,7,2,92,-27.5,151.5,86.7,0.9423913043478261,13,79,25.099999999999998,43.3,15,3,0,19.248913043478257,26.6,3.959782608695652,-4.2,2,0,0,0.0,19,59,1161.8,12.628260869565217,209.39999999999998,2.276086956521739,10.46195652173913,5.4,17.3,0,0,0
Queensland,2011,May-Aug,5,8,3,123,-27.5,151.5,135.1,1.0983739837398374,18,105,32.5,44.3,31,4,0,19.741463414634147,26.6,4.206504065040651,-4.2,3,0,0,0.0,23,75,1637.1000000000001,13.309756097560976,298.1,2.423577235772358,10.672357723577235,5.4,17.3,0,0,0
Queensland,2011,May-Sep,5,9,4,153,-27.5,151.5,154.5,1.0098039215686274,21,132,32.5,44.3,31,5,0,20.54901960784314,30.0,4.677777777777778,-4.2,15,1,0,0.0,23,86,2216.0,14.483660130718954,425.09999999999997,2.7784313725490195,10.750326797385618,5.4,17.3,1,9,1
Queensland,2011,May-Oct,5,10,5,184,-27.5,151.5,268.0,1.4565217391304348,29,155,60.6,60.6,31,9,2,21.281521739130433,30.9,5.780978260869564,-4.2,30,3,0,1.3999999999999986,23,89,2813.4,15.290217391304349,567.0999999999999,3.0820652173913037,11.416304347826086,5.4,20.5,3,20,3
Queensland,2012,May-Jun,5,6,1,61,-27.5,151.5,113.89999999999998,1.867213114754098,11,50,43.5,46.0,19,4,1,20.41967213114754,26.9,5.88360655737705,-1.5,5,0,0,0.0,3,28,759.0,12.442622950819672,138.79999999999998,2.2754098360655735,11.660655737704918,6.9,16.7,0,0,0
Queensland,2012,May-Jul,5,7,2,92,-27.5,151.5,125.80000000000001,1.3673913043478263,15,77,43.5,46.0,19,4,1,19.692391304347826,26.9,5.378260869565217,-3.1,5,0,0,0.0,10,46,1155.7,12.56195652173913,201.8,2.1934782608695653,11.417391304347827,6.9,20.2,0,0,0
Queensland,2012,May-Aug,5,8,3,123,-27.5,151.5,133.1,1.0821138211382113,17,106,43.5,46.0,35,4,1,20.100813008130082,26.9,4.585365853658536,-3.3,8,0,0,0.0,23,71,1710.1999999999998,13.904065040650405,307.7,2.5016260162601625,10.708943089430896,5.3,20.2,0,0,0
Queensland,2012,May-Sep,5,9,4,153,-27.5,151.5,139.9,0.9143790849673203,19,134,43.5,46.0,35,4,1,21.140522875816995,31.5,5.026797385620915,-3.3,22,3,0,2.6000000000000014,26,80,2319.8,15.162091503267975,442.2,2.8901960784313725,10.777124183006537,5.3,20.2,2,8,2
Queensland,2012,May-Oct,5,10,5,184,-27.5,151.5,182.3,0.9907608695652175,21,163,43.5,46.0,35,5,2,22.294021739130436,36.0,6.002173913043479,-3.3,46,15,2,36.199999999999996,26,81,3040.1,16.52228260869565,624.7,3.395108695652174,10.94891304347826,5.3,20.2,14,32,14
Queensland,2013,May-Jun,5,6,1,61,-27.5,151.5,72.50000000000001,1.1885245901639347,11,50,15.3,15.5,10,5,0,20.13606557377049,27.4,6.7114754098360665,-2.4,4,0,0,0.0,6,21,741.5,12.155737704918034,141.10000000000002,2.313114754098361,12.29672131147541,7.3,17.6,0,0,0
Queensland,2013,May-Jul,5,7,2,92,-27.5,151.5,123.4,1.341304347826087,16,76,42.5,43.4,15,7,1,20.063043478260873,27.4,6.507608695652174,-2.4,4,0,0,0.0,6,36,1119.3999999999999,12.167391304347825,206.0,2.239130434782609,12.255434782608694,7.3,17.6,0,0,0
Queensland,2013,May-Aug,5,8,3,123,-27.5,151.5,126.30000000000001,1.026829268292683,17,106,42.5,43.4,27,7,1,20.772357723577237,28.7,5.708130081300813,-4.1,12,0,0,0.0,13,58,1671.0,13.585365853658537,325.0,2.6422764227642275,11.726829268292684,5.4,17.6,0,2,0
Queensland,2013,May-Sep,5,9,4,153,-27.5,151.5,143.5,0.9379084967320261,18,135,42.5,43.4,29,8,1,22.244444444444444,37.7,6.303921568627451,-4.1,36,10,1,21.999999999999996,13,64,2303.5,15.055555555555555,503.4,3.2901960784313724,11.762091503267973,5.4,17.6,10,25,10
Queensland,2013,May-Oct,5,10,5,184,-27.5,151.5,176.3,0.9581521739130435,21,163,42.5,43.4,29,10,1,23.48586956521739,37.7,7.197826086956522,-4.1,65,23,2,53.5,13,66,3103.7,16.867934782608696,740.0,4.021739130434782,11.977173913043476,4.4,17.6,23,53,23
Queensland,2014,May-Jun,5,6,1,61,-27.5,151.5,23.5,0.38524590163934425,8,53,7.6,7.6,29,0,0,21.503278688524592,26.5,7.024590163934428,-3.4,4,0,0,0.0,3,18,783.3,12.840983606557376,159.39999999999998,2.61311475409836,12.588524590163935,6.6,19.1,0,0,0
Queensland,2014,May-Jul,5,7,2,92,-27.5,151.5,27.9,0.30326086956521736,10,82,7.6,7.6,29,0,0,20.74891304347826,26.5,5.108695652173912,-4.9,4,0,0,0.0,19,43,1217.0,13.228260869565217,245.0,2.6630434782608696,11.305434782608694,4.9,19.1,0,0,0
Queensland,2014,May-Aug,5,8,3,123,-27.5,151.5,66.5,0.540650406504065,17,106,19.3,31.6,29,2,0,20.652032520325204,26.5,5.156097560975609,-4.9,5,0,0,0.0,21,58,1683.3,13.685365853658537,343.6,2.7934959349593496,11.110569105691056,4.9,19.1,0,2,0
Queensland,2014,May-Sep,5,9,4,153,-27.5,151.5,77.8,0.5084967320261438,20,133,19.3,31.6,29,2,0,21.44183006535948,30.2,5.590849673202614,-4.9,20,1,0,0.1999999999999993,24,67,2270.8,14.841830065359478,496.79999999999995,3.2470588235294113,11.008496732026144,4.9,19.1,1,19,1
Queensland,2014,May-Oct,5,10,5,184,-27.5,151.5,85.69999999999999,0.46576086956521734,22,162,19.3,31.6,29,2,0,22.92717391304348,39.5,6.781521739130435,-4.9,49,16,4,55.89999999999999,24,69,3023.0,16.429347826086957,728.0999999999999,3.9570652173913037,11.254347826086954,4.9,19.1,16,46,16
Queensland,2015,May-Jun,5,6,1,61,-27.5,151.5,137.2,2.2491803278688525,6,55,122.3,122.3,26,2,2,20.709836065573775,27.0,7.059016393442622,-2.3,4,0,0,0.0,6,19,781.0,12.80327868852459,139.90000000000003,2.29344262295082,12.460655737704919,6.0,18.0,0,0,0
Queensland,2015,May-Jul,5,7,2,92,-27.5,151.5,155.29999999999998,1.6880434782608693,10,82,122.3,122.3,26,3,2,19.94565217391304,27.0,5.923913043478261,-3.2,4,0,0,0.0,15,39,1181.1000000000001,12.838043478260872,207.60000000000002,2.256521739130435,11.69021739130435,6.0,18.0,0,0,0
Queensland,2015,May-Aug,5,8,3,123,-27.5,151.5,185.1,1.5048780487804878,14,109,122.3,122.3,28,4,2,20.224390243902434,27.0,5.416260162601626,-4.1,9,0,0,0.0,25,58,1681.6000000000001,13.671544715447155,309.80000000000007,2.5186991869918707,11.317886178861789,5.5,18.0,0,1,0
Queensland,2015,May-Sep,5,9,4,153,-27.5,151.5,214.89999999999998,1.4045751633986927,19,134,122.3,122.3,28,4,2,20.909150326797384,28.4,5.638562091503268,-4.1,16,0,0,0.0,25,68,2276.6,14.879738562091502,443.4,2.8980392156862744,11.312418300653594,5.5,18.0,0,8,0
Queensland,2015,May-Oct,5,10,5,184,-27.5,151.5,268.09999999999997,1.4570652173913041,26,158,122.3,122.3,28,6,2,22.254347826086956,34.3,6.742934782608696,-4.1,45,12,0,21.699999999999992,25,68,2986.8,16.232608695652175,637.5,3.464673913043478,11.64836956521739,5.5,18.7,11,30,11
Queensland,2016,May-Jun,5,6,1,61,-27.5,151.5,61.70000000000001,1.0114754098360657,10,51,19.7,28.6,15,1,0,22.113114754098362,30.3,7.872131147540983,-1.6,24,2,0,0.3000000000000007,5,19,733.6,12.026229508196721,161.0,2.639344262295082,12.213114754098363,5.8,20.1,2,0,2
Queensland,2016,May-Jul,5,7,2,92,-27.5,151.5,90.0,0.9782608695652174,15,77,19.7,28.6,15,2,0,21.277173913043477,30.3,7.344565217391303,-1.8,25,2,0,0.3000000000000007,11,31,1120.1,12.174999999999999,232.7,2.529347826086956,11.814130434782607,5.8,20.1,2,1,2
Queensland,2016,May-Aug,5,8,3,123,-27.5,151.5,149.3,1.2138211382113822,21,102,39.199999999999996,39.199999999999996,15,4,1,21.104878048780492,30.3,6.810569105691056,-1.8,25,2,0,0.3000000000000007,14,48,1586.8,12.900813008130081,322.2,2.6195121951219513,11.621951219512196,5.8,20.1,2,1,2
Queensland,2016,May-Sep,5,9,4,153,-27.5,151.5,243.89999999999998,1.5941176470588234,31,122,39.199999999999996,71.1,15,8,1,21.344444444444445,30.3,7.381699346405229,-1.8,30,2,0,0.3000000000000007,14,53,2107.1,13.7718954248366,434.3,2.838562091503268,11.850980392156865,5.7,20.1,2,3,2
Queensland,2016,May-Oct,5,10,5,184,-27.5,151.5,276.7,1.503804347826087,35,149,39.199999999999996,71.1,15,9,1,22.210326086956524,31.0,7.718478260869564,-1.8,49,6,0,2.8000000000000007,14,61,2833.2,15.39782608695652,614.2,3.33804347826087,11.842934782608696,5.7,20.1,6,26,6
Queensland,2017,May-Jun,5,6,1,61,-27.5,151.5,24.6,0.4032786885245902,4,57,9.3,9.3,23,0,0,22.259016393442625,27.3,7.142622950819671,-2.1,7,0,0,0.0,4,21,796.6,13.059016393442624,156.3,2.5622950819672132,12.55409836065574,6.2,17.7,0,0,0
Queensland,2017,May-Jul,5,7,2,92,-27.5,151.5,55.7,0.6054347826086957,9,83,15.3,15.5,23,1,0,21.89021739130435,27.3,5.964130434782609,-2.1,10,0,0,0.0,11,41,1228.8,13.356521739130434,234.2,2.5456521739130435,11.655434782608692,4.6,17.7,0,0,0
Queensland,2017,May-Aug,5,8,3,123,-27.5,151.5,56.300000000000004,0.4577235772357724,9,114,15.3,15.5,46,1,0,22.230081300813012,30.8,5.170731707317073,-3.2,21,1,0,0.8000000000000007,21,64,1762.4,14.328455284552847,365.3999999999999,2.9707317073170727,10.784552845528458,3.9,17.7,1,5,1
Queensland,2017,May-Sep,5,9,4,153,-27.5,151.5,56.300000000000004,0.36797385620915035,9,144,15.3,15.5,76,1,0,23.3843137254902,37.5,5.69281045751634,-3.2,42,11,3,35.0,24,75,2391.8999999999996,15.633333333333331,548.9999999999999,3.5882352941176463,10.51045751633987,3.6,17.7,11,28,11
Queensland,2017,May-Oct,5,10,5,184,-27.5,151.5,144.0,0.782608695652174,23,161,24.700000000000003,47.1,78,4,0,23.936956521739134,37.5,7.322282608695653,-3.2,61,20,4,54.80000000000001,24,75,2964.6,16.11195652173913,692.9,3.7657608695652174,11.548913043478262,3.6,21.9,20,39,20
Queensland,2018,May-Jun,5,6,1,61,-27.5,151.5,8.700000000000001,0.14262295081967216,2,59,7.1000000000000005,7.1000000000000005,57,0,0,21.98852459016393,28.6,5.354098360655738,-2.4,7,0,0,0.0,8,30,823.4999999999999,13.499999999999998,173.60000000000002,2.845901639344263,10.437704918032788,5.6,18.0,0,0,0
Queensland,2018,May-Jul,5,7,2,92,-27.5,151.5,17.2,0.18695652173913044,5,87,7.1000000000000005,10.9,57,0,0,21.731521739130436,28.6,4.6173913043478265,-5.8,9,0,0,0.0,20,49,1245.9,13.542391304347827,259.6,2.821739130434783,10.17608695652174,4.2,18.5,0,0,0
Queensland,2018,May-Aug,5,8,3,123,-27.5,151.5,31.0,0.25203252032520324,6,117,13.8,13.8,57,1,0,21.932520325203257,28.6,4.035772357723577,-5.8,16,0,0,0.0,31,73,1778.0,14.455284552845528,389.6,3.167479674796748,9.410569105691057,3.2,18.5,0,7,0
Queensland,2018,May-Sep,5,9,4,153,-27.5,151.5,44.1,0.2882352941176471,8,145,13.8,14.700000000000001,57,1,0,22.640522875816995,30.9,5.01437908496732,-5.8,32,1,0,0.8999999999999986,31,78,2362.2,15.439215686274508,544.5,3.5588235294117645,9.694117647058825,3.2,18.5,1,22,1
Queensland,2018,May-Oct,5,10,5,184,-27.5,151.5,174.60000000000002,0.948913043478261,23,161,49.699999999999996,75.4,57,6,1,23.31413043478261,33.3,6.539130434782609,-5.8,54,7,0,12.099999999999994,31,78,2991.6,16.258695652173913,695.1,3.777717391304348,10.753260869565219,3.2,19.7,7,34,7
Queensland,2019,May-Jun,5,6,1,61,-27.5,151.5,15.9,0.260655737704918,3,58,10.1,10.8,32,0,0,21.577049180327865,26.8,6.545901639344263,-4.2,6,0,0,0.0,7,26,788.0,12.918032786885245,172.2,2.822950819672131,11.821311475409834,5.0,19.3,0,0,0
Queensland,2019,May-Jul,5,7,2,92,-27.5,151.5,16.1,0.17500000000000002,3,89,10.1,10.8,52,0,0,21.505434782608695,26.8,5.440217391304348,-4.2,6,0,0,0.0,14,46,1221.5,13.277173913043478,260.09999999999997,2.827173913043478,11.11195652173913,5.0,19.3,0,0,0
Queensland,2019,May-Aug,5,8,3,123,-27.5,151.5,22.1,0.1796747967479675,7,116,10.1,10.8,53,0,0,21.676422764227645,26.9,5.186991869918699,-4.2,12,0,0,0.0,17,66,1711.8,13.917073170731706,385.59999999999997,3.1349593495934958,10.646341463414634,3.8,19.3,0,5,0
Queensland,2019,May-Sep,5,9,4,153,-27.5,151.5,22.5,0.14705882352941177,7,146,10.1,10.8,53,0,0,22.781045751633986,32.7,5.608496732026144,-4.2,34,6,0,9.20000000000001,17,78,2332.6,15.245751633986927,583.4,3.8130718954248364,10.344444444444443,3.8,19.3,6,29,6
Queensland,2019,May-Oct,5,10,5,184,-27.5,151.5,42.0,0.22826086956521738,10,174,12.7,12.7,53,0,0,24.01467391304348,38.5,6.783695652173913,-4.2,63,22,3,62.30000000000001,17,78,3080.4,16.741304347826087,814.5999999999999,4.427173913043478,10.588043478260868,3.2,19.3,22,57,22
Queensland,2020,May-Jun,5,6,1,61,-27.5,151.5,53.10000000000001,0.8704918032786887,8,53,29.200000000000003,29.8,21,1,0,21.227868852459014,26.9,6.245901639344261,-0.4,3,0,0,0.0,3,20,800.3,13.11967213114754,165.4,2.7114754098360656,11.78360655737705,6.8,20.4,0,1,0
Queensland,2020,May-Jul,5,7,2,92,-27.5,151.5,87.10000000000001,0.9467391304347827,13,79,29.200000000000003,29.8,21,2,0,20.611956521739128,26.9,5.867391304347826,-1.8,3,0,0,0.0,8,35,1203.3999999999996,13.080434782608691,232.90000000000003,2.531521739130435,11.442391304347826,6.8,20.4,0,1,0
Queensland,2020,May-Aug,5,8,3,123,-27.5,151.5,125.7,1.0219512195121951,17,106,29.200000000000003,29.8,21,5,0,20.737398373983737,29.3,5.500000000000001,-1.8,7,0,0,0.0,10,56,1711.9999999999998,13.918699186991867,349.7,2.8430894308943087,11.2130081300813,5.6,20.4,0,4,0
Queensland,2020,May-Sep,5,9,4,153,-27.5,151.5,128.3,0.8385620915032681,18,135,29.200000000000003,29.8,34,5,0,21.72549019607843,32.4,6.239869281045752,-1.8,27,2,0,2.799999999999997,10,59,2299.3,15.0281045751634,504.20000000000005,3.2954248366013075,11.41699346405229,4.5,20.4,2,20,2
Queensland,2020,May-Oct,5,10,5,184,-27.5,151.5,189.4,1.0293478260869566,30,154,29.200000000000003,41.9,34,7,0,22.88369565217391,32.4,7.313586956521739,-1.8,56,11,0,13.399999999999995,10,59,2954.7,16.058152173913044,686.5999999999999,3.7315217391304345,11.795652173913044,4.5,20.4,10,39,10
Queensland,2021,May-Jun,5,6,1,61,-27.5,151.5,125.1,2.0508196721311474,14,47,39.1,40.2,20,7,0,20.28688524590164,26.1,6.11639344262295,-0.3,4,0,0,0.0,2,28,785.5,12.87704918032787,146.3,2.3983606557377053,12.521311475409835,7.5,18.1,0,0,0
Queensland,2021,May-Jul,5,7,2,92,-27.5,151.5,168.79999999999998,1.834782608695652,23,69,39.1,40.2,20,9,0,19.65108695652174,26.1,5.720652173913043,-3.0,4,0,0,0.0,6,45,1183.2,12.860869565217392,220.39999999999995,2.3956521739130427,12.134782608695653,7.5,18.7,0,0,0
Queensland,2021,May-Aug,5,8,3,123,-27.5,151.5,179.1,1.4560975609756097,25,98,39.1,40.2,20,9,0,20.262601626016263,27.1,5.58780487804878,-3.0,12,0,0,0.0,13,58,1691.9999999999998,13.756097560975608,322.70000000000005,2.623577235772358,12.05691056910569,6.9,18.7,0,0,0
Queensland,2021,May-Sep,5,9,4,153,-27.5,151.5,187.29999999999998,1.2241830065359476,29,124,39.1,40.2,20,9,0,21.09281045751634,30.5,5.920261437908496,-3.0,25,2,0,0.6000000000000014,14,69,2267.2999999999997,14.818954248366012,461.1,3.0137254901960784,11.94967320261438,5.9,18.7,2,12,2
Queensland,2021,May-Oct,5,10,5,184,-27.5,151.5,275.1,1.495108695652174,39,145,39.1,46.8,20,12,0,22.35054347826087,34.5,7.075000000000001,-3.0,54,12,0,19.8,14,70,2946.5,16.01358695652174,638.6,3.470652173913044,12.363586956521738,5.9,20.6,10,29,10
South Australia,1989,May-Jun,5,6,1,61,-34.300000000000004,138.60000000000002,119.4,1.957377049180328,20,41,40.9,47.4,10,1,1,16.16393442622951,22.1,7.4,0.1,0,0,0,0.0,0,15,522.5,8.565573770491802,103.10000000000001,1.6901639344262296,10.97704918032787,7.4,15.1,0,0,0
South Australia,1989,May-Jul,5,7,2,92,-34.30000000000001,138.6,198.3,2.1554347826086957,32,60,40.9,47.4,10,3,1,15.329347826086954,22.1,6.577173913043477,-0.7,0,0,0,0.0,2,30,799.4,8.689130434782609,152.10000000000002,1.6532608695652176,10.480434782608697,6.7,15.1,0,0,0
South Australia,1989,May-Aug,5,8,3,123,-34.30000000000001,138.59999999999994,257.90000000000003,2.096747967479675,43,80,40.9,47.4,10,5,1,14.986178861788618,22.1,6.145528455284553,-0.7,0,0,0,0.0,2,47,1176.2,9.56260162601626,215.80000000000004,1.7544715447154475,10.274796747967477,6.7,15.1,0,0,0
South Australia,1989,May-Sep,5,9,4,153,-34.30000000000001,138.59999999999997,287.9,1.8816993464052285,49,104,40.9,47.4,10,6,1,15.726143790849676,26.9,6.226143790849673,-0.7,3,0,0,0.0,2,57,1689.3,11.041176470588235,317.29999999999995,2.0738562091503265,10.38888888888889,6.7,15.1,0,4,0
South Australia,1989,May-Oct,5,10,5,184,-34.300000000000004,138.59999999999997,318.00000000000006,1.7282608695652177,59,125,40.9,47.4,10,6,1,16.60326086956522,28.8,6.621739130434783,-0.7,8,0,0,0.0,2,63,2316.2,12.588043478260868,473.9,2.5755434782608693,10.386956521739132,5.4,15.1,0,18,0
South Australia,1990,May-Jun,5,6,1,61,-34.300000000000004,138.60000000000002,84.1,1.3786885245901639,16,45,51.7,56.7,16,2,1,18.136065573770495,29.0,8.029508196721311,0.6,6,0,0,0.0,0,17,578.4,9.481967213114753,157.00000000000003,2.573770491803279,10.47213114754098,6.3,16.6,0,5,0
South Australia,1990,May-Jul,5,7,2,92,-34.30000000000001,138.6,168.3,1.8293478260869567,30,62,51.7,65.0,16,5,1,17.006521739130434,29.0,7.606521739130436,0.6,6,0,0,0.0,0,24,839.3,9.122826086956522,213.8,2.323913043478261,10.356521739130432,6.3,16.6,0,5,0
South Australia,1990,May-Aug,5,8,3,123,-34.30000000000001,138.59999999999994,225.29999999999995,1.8317073170731704,43,80,51.7,65.0,16,5,1,16.373170731707315,29.0,7.347967479674797,0.6,6,0,0,0.0,0,31,1153.9000000000003,9.381300813008133,280.9,2.283739837398374,10.2869918699187,6.2,16.6,0,5,0
South Australia,1990,May-Sep,5,9,4,153,-34.30000000000001,138.59999999999997,264.4,1.7281045751633985,49,104,51.7,65.0,16,7,1,17.0281045751634,31.0,7.443790849673203,0.6,14,1,0,1.0,0,37,1655.1999999999998,10.81830065359477,397.1,2.5954248366013073,10.318954248366012,6.2,16.6,1,14,1
South Australia,1990,May-Oct,5,10,5,184,-34.300000000000004,138.59999999999997,292.4,1.5891304347826085,58,126,51.7,65.0,16,7,1,18.079891304347825,36.0,7.85217391304348,0.6,24,7,1,20.199999999999996,0,37,2293.5,12.464673913043478,564.8000000000001,3.069565217391305,10.440760869565217,6.2,16.6,7,28,7
South Australia,1991,May-Jun,5,6,1,61,-34.300000000000004,138.60000000000002,104.49999999999999,1.7131147540983604,14,47,33.9,50.199999999999996,30,4,0,18.06885245901639,23.4,8.649180327868853,2.4,0,0,0,0.0,0,7,554.5999999999999,9.091803278688523,121.2,1.9868852459016393,11.54754098360656,7.9,16.2,0,0,0
South Australia,1991,May-Jul,5,7,2,92,-34.30000000000001,138.6,148.59999999999997,1.6152173913043475,28,64,33.9,50.199999999999996,30,4,0,17.006521739130434,23.4,7.856521739130436,1.4,0,0,0,0.0,0,15,806.6,8.767391304347827,170.89999999999995,1.8576086956521733,11.1,7.9,16.2,0,0,0
South Australia,1991,May-Aug,5,8,3,123,-34.30000000000001,138.59999999999994,208.20000000000002,1.6926829268292685,42,81,33.9,50.199999999999996,30,4,0,16.578048780487805,23.4,7.586991869918698,1.4,0,0,0,0.0,0,23,1137.4,9.247154471544716,242.1,1.9682926829268292,10.914634146341465,7.3,16.2,0,0,0
South Australia,1991,May-Sep,5,9,4,153,-34.30000000000001,138.59999999999997,247.3,1.6163398692810458,50,103,33.9,50.199999999999996,30,5,0,17.059477124183005,26.4,7.564705882352942,1.4,2,0,0,0.0,0,27,1593.8,10.416993464052288,337.7,2.20718954248366,10.9640522875817,7.3,16.2,0,2,0
South Australia,1991,May-Oct,5,10,5,184,-34.300000000000004,138.59999999999997,256.09999999999997,1.3918478260869562,52,132,33.9,50.199999999999996,30,5,0,18.16576086956522,34.4,7.880978260869565,1.4,14,4,0,9.8,0,29,2299.8,12.498913043478263,509.3,2.7679347826086955,10.949456521739132,5.6,18.0,4,20,4
South Australia,1992,May-Jun,5,6,1,61,-34.300000000000004,138.60000000000002,100.2,1.6426229508196721,21,40,26.8,37.8,7,2,0,16.673770491803282,25.7,7.434426229508196,1.1,2,0,0,0.0,0,15,550.2999999999998,9.021311475409833,106.6,1.7475409836065572,11.37213114754098,8.0,17.2,0,0,0
South Australia,1992,May-Jul,5,7,2,92,-34.30000000000001,138.6,136.39999999999998,1.4826086956521736,30,62,26.8,37.8,7,2,0,16.354347826086958,25.7,7.0,1.1,2,0,0,0.0,0,22,840.9,9.140217391304347,164.79999999999998,1.7913043478260868,10.997826086956522,8.0,17.2,0,0,0
