protocol,fold,forecast_window,feature_set,model,target,task,metric,value,n_test,threshold
time_split,primary,May-Aug,full_operational,Ridge,yield_t_ha,regression,MAE,0.5353467768961767,149,
time_split,primary,May-Aug,full_operational,Ridge,yield_t_ha,regression,RMSE,0.7500926217754506,149,
time_split,primary,May-Aug,full_operational,Ridge,yield_t_ha,regression,R2,0.6488399373870672,149,
time_split,primary,May-Aug,full_operational,ElasticNet,yield_t_ha,regression,MAE,0.523443604866299,149,
time_split,primary,May-Aug,full_operational,ElasticNet,yield_t_ha,regression,RMSE,0.7339010096291269,149,
time_split,primary,May-Aug,full_operational,ElasticNet,yield_t_ha,regression,R2,0.6638366980318446,149,
time_split,primary,May-Aug,full_operational,LightGBM,yield_t_ha,regression,MAE,0.5790286710538318,149,
time_split,primary,May-Aug,full_operational,LightGBM,yield_t_ha,regression,RMSE,0.8818280741235607,149,
time_split,primary,May-Aug,full_operational,LightGBM,yield_t_ha,regression,R2,0.5146632555002522,149,
time_split,primary,May-Aug,full_operational,CatBoost,yield_t_ha,regression,MAE,0.5704811801623108,149,
time_split,primary,May-Aug,full_operational,CatBoost,yield_t_ha,regression,RMSE,0.844387000783053,149,
time_split,primary,May-Aug,full_operational,CatBoost,yield_t_ha,regression,R2,0.5550016422896371,149,
time_split,primary,May-Aug,full_operational,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.6323618700667881,149,0.6032688184747756
time_split,primary,May-Aug,full_operational,LogisticRegression,low_yield_risk,classification,PR_AUC,0.2656490942502504,149,0.6032688184747756
time_split,primary,May-Aug,full_operational,LogisticRegression,low_yield_risk,classification,Brier,0.33711931973211506,149,0.6032688184747756
time_split,primary,May-Aug,full_operational,LogisticRegression,low_yield_risk,classification,F1,0.4,149,0.6032688184747756
time_split,primary,May-Aug,full_operational,LogisticRegression,low_yield_risk,classification,Recall,0.7407407407407407,149,0.6032688184747756
time_split,primary,May-Aug,full_operational,LogisticRegression,low_yield_risk,classification,Precision,0.273972602739726,149,0.6032688184747756
time_split,primary,May-Aug,full_operational,LogisticRegression,low_yield_risk,classification,Accuracy,0.5973154362416108,149,0.6032688184747756
time_split,primary,May-Aug,full_operational,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.5977534911961142,149,0.012577256829037264
time_split,primary,May-Aug,full_operational,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.20872455100602305,149,0.012577256829037264
time_split,primary,May-Aug,full_operational,LightGBMClassifier,low_yield_risk,classification,Brier,0.28873378041513753,149,0.012577256829037264
time_split,primary,May-Aug,full_operational,LightGBMClassifier,low_yield_risk,classification,F1,0.3333333333333333,149,0.012577256829037264
time_split,primary,May-Aug,full_operational,LightGBMClassifier,low_yield_risk,classification,Recall,0.9629629629629629,149,0.012577256829037264
time_split,primary,May-Aug,full_operational,LightGBMClassifier,low_yield_risk,classification,Precision,0.20155038759689922,149,0.012577256829037264
time_split,primary,May-Aug,full_operational,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.30201342281879195,149,0.012577256829037264
time_split,primary,May-Aug,full_operational,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.6596842744383729,149,0.28678357804269516
time_split,primary,May-Aug,full_operational,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.3823325436340092,149,0.28678357804269516
time_split,primary,May-Aug,full_operational,CatBoostClassifier,low_yield_risk,classification,Brier,0.22326859996369386,149,0.28678357804269516
time_split,primary,May-Aug,full_operational,CatBoostClassifier,low_yield_risk,classification,F1,0.3333333333333333,149,0.28678357804269516
time_split,primary,May-Aug,full_operational,CatBoostClassifier,low_yield_risk,classification,Recall,0.6296296296296297,149,0.28678357804269516
time_split,primary,May-Aug,full_operational,CatBoostClassifier,low_yield_risk,classification,Precision,0.22666666666666666,149,0.28678357804269516
time_split,primary,May-Aug,full_operational,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.5436241610738255,149,0.28678357804269516
time_split,primary,May-Sep,identity_time_only,Ridge,yield_t_ha,regression,MAE,0.6851650971839006,149,
time_split,primary,May-Sep,identity_time_only,Ridge,yield_t_ha,regression,RMSE,1.0054199027066462,149,
time_split,primary,May-Sep,identity_time_only,Ridge,yield_t_ha,regression,R2,0.36908582256124556,149,
time_split,primary,May-Sep,identity_time_only,ElasticNet,yield_t_ha,regression,MAE,0.6924388798821685,149,
time_split,primary,May-Sep,identity_time_only,ElasticNet,yield_t_ha,regression,RMSE,1.0219321904323593,149,
time_split,primary,May-Sep,identity_time_only,ElasticNet,yield_t_ha,regression,R2,0.3481922955940485,149,
time_split,primary,May-Sep,identity_time_only,LightGBM,yield_t_ha,regression,MAE,0.6273298807549812,149,
time_split,primary,May-Sep,identity_time_only,LightGBM,yield_t_ha,regression,RMSE,0.855534711152426,149,
time_split,primary,May-Sep,identity_time_only,LightGBM,yield_t_ha,regression,R2,0.543174224767377,149,
time_split,primary,May-Sep,identity_time_only,CatBoost,yield_t_ha,regression,MAE,0.6190362032817508,149,
time_split,primary,May-Sep,identity_time_only,CatBoost,yield_t_ha,regression,RMSE,0.8575701401396568,149,
time_split,primary,May-Sep,identity_time_only,CatBoost,yield_t_ha,regression,R2,0.5409979424631546,149,
time_split,primary,May-Sep,identity_time_only,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.3715846994535519,149,0.6722042046397662
time_split,primary,May-Sep,identity_time_only,LogisticRegression,low_yield_risk,classification,PR_AUC,0.14071824097400112,149,0.6722042046397662
time_split,primary,May-Sep,identity_time_only,LogisticRegression,low_yield_risk,classification,Brier,0.3968966032959179,149,0.6722042046397662
time_split,primary,May-Sep,identity_time_only,LogisticRegression,low_yield_risk,classification,F1,0.2814814814814815,149,0.6722042046397662
time_split,primary,May-Sep,identity_time_only,LogisticRegression,low_yield_risk,classification,Recall,0.7037037037037037,149,0.6722042046397662
time_split,primary,May-Sep,identity_time_only,LogisticRegression,low_yield_risk,classification,Precision,0.17592592592592593,149,0.6722042046397662
time_split,primary,May-Sep,identity_time_only,LogisticRegression,low_yield_risk,classification,Accuracy,0.348993288590604,149,0.6722042046397662
time_split,primary,May-Sep,identity_time_only,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.6259866423800851,149,0.2770245340368433
time_split,primary,May-Sep,identity_time_only,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.32694083938669366,149,0.2770245340368433
time_split,primary,May-Sep,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Brier,0.14654430860133158,149,0.2770245340368433
time_split,primary,May-Sep,identity_time_only,LightGBMClassifier,low_yield_risk,classification,F1,0.35294117647058826,149,0.2770245340368433
time_split,primary,May-Sep,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Recall,0.3333333333333333,149,0.2770245340368433
time_split,primary,May-Sep,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Precision,0.375,149,0.2770245340368433
time_split,primary,May-Sep,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.7785234899328859,149,0.2770245340368433
time_split,primary,May-Sep,identity_time_only,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.6032179720704312,149,0.18340352207154317
time_split,primary,May-Sep,identity_time_only,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.2951264973101387,149,0.18340352207154317
time_split,primary,May-Sep,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Brier,0.14450095798668458,149,0.18340352207154317
time_split,primary,May-Sep,identity_time_only,CatBoostClassifier,low_yield_risk,classification,F1,0.34210526315789475,149,0.18340352207154317
time_split,primary,May-Sep,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Recall,0.48148148148148145,149,0.18340352207154317
time_split,primary,May-Sep,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Precision,0.2653061224489796,149,0.18340352207154317
time_split,primary,May-Sep,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.6644295302013423,149,0.18340352207154317
time_split,primary,May-Sep,weather_stage_only,Ridge,yield_t_ha,regression,MAE,0.5984947134954088,149,
time_split,primary,May-Sep,weather_stage_only,Ridge,yield_t_ha,regression,RMSE,0.9330374808710244,149,
time_split,primary,May-Sep,weather_stage_only,Ridge,yield_t_ha,regression,R2,0.4566577075998163,149,
time_split,primary,May-Sep,weather_stage_only,ElasticNet,yield_t_ha,regression,MAE,0.5975572627471812,149,
time_split,primary,May-Sep,weather_stage_only,ElasticNet,yield_t_ha,regression,RMSE,0.9413799707287801,149,
time_split,primary,May-Sep,weather_stage_only,ElasticNet,yield_t_ha,regression,R2,0.44689798807589143,149,
time_split,primary,May-Sep,weather_stage_only,LightGBM,yield_t_ha,regression,MAE,0.5941458853294067,149,
time_split,primary,May-Sep,weather_stage_only,LightGBM,yield_t_ha,regression,RMSE,0.906410238516941,149,
time_split,primary,May-Sep,weather_stage_only,LightGBM,yield_t_ha,regression,R2,0.48722725231328623,149,
time_split,primary,May-Sep,weather_stage_only,CatBoost,yield_t_ha,regression,MAE,0.6087196856244805,149,
time_split,primary,May-Sep,weather_stage_only,CatBoost,yield_t_ha,regression,RMSE,0.9296455836920734,149,
time_split,primary,May-Sep,weather_stage_only,CatBoost,yield_t_ha,regression,R2,0.4606009817820548,149,
time_split,primary,May-Sep,weather_stage_only,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.8190649666059502,149,0.2834913769226475
time_split,primary,May-Sep,weather_stage_only,LogisticRegression,low_yield_risk,classification,PR_AUC,0.6746614751147189,149,0.2834913769226475
time_split,primary,May-Sep,weather_stage_only,LogisticRegression,low_yield_risk,classification,Brier,0.28277029631906786,149,0.2834913769226475
time_split,primary,May-Sep,weather_stage_only,LogisticRegression,low_yield_risk,classification,F1,0.36764705882352944,149,0.2834913769226475
time_split,primary,May-Sep,weather_stage_only,LogisticRegression,low_yield_risk,classification,Recall,0.9259259259259259,149,0.2834913769226475
time_split,primary,May-Sep,weather_stage_only,LogisticRegression,low_yield_risk,classification,Precision,0.22935779816513763,149,0.2834913769226475
time_split,primary,May-Sep,weather_stage_only,LogisticRegression,low_yield_risk,classification,Accuracy,0.4228187919463087,149,0.2834913769226475
time_split,primary,May-Sep,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.8054037644201579,149,0.14422323234277468
time_split,primary,May-Sep,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.49934062173988203,149,0.14422323234277468
time_split,primary,May-Sep,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Brier,0.13892574816636427,149,0.14422323234277468
time_split,primary,May-Sep,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,F1,0.48936170212765956,149,0.14422323234277468
time_split,primary,May-Sep,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Recall,0.8518518518518519,149,0.14422323234277468
time_split,primary,May-Sep,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Precision,0.34328358208955223,149,0.14422323234277468
time_split,primary,May-Sep,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.6778523489932886,149,0.14422323234277468
time_split,primary,May-Sep,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.8248330297510625,149,0.2245541705942539
time_split,primary,May-Sep,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.5331311649472019,149,0.2245541705942539
time_split,primary,May-Sep,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Brier,0.1399057168389216,149,0.2245541705942539
time_split,primary,May-Sep,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,F1,0.44036697247706424,149,0.2245541705942539
time_split,primary,May-Sep,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Recall,0.8888888888888888,149,0.2245541705942539
time_split,primary,May-Sep,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Precision,0.2926829268292683,149,0.2245541705942539
time_split,primary,May-Sep,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.5906040268456376,149,0.2245541705942539
time_split,primary,May-Sep,weather_plus_anomaly,Ridge,yield_t_ha,regression,MAE,0.6204325172999161,149,
time_split,primary,May-Sep,weather_plus_anomaly,Ridge,yield_t_ha,regression,RMSE,0.9655070434758386,149,
time_split,primary,May-Sep,weather_plus_anomaly,Ridge,yield_t_ha,regression,R2,0.4181832456120269,149,
time_split,primary,May-Sep,weather_plus_anomaly,ElasticNet,yield_t_ha,regression,MAE,0.6211037883434496,149,
time_split,primary,May-Sep,weather_plus_anomaly,ElasticNet,yield_t_ha,regression,RMSE,0.9675969835356218,149,
time_split,primary,May-Sep,weather_plus_anomaly,ElasticNet,yield_t_ha,regression,R2,0.4156617141768849,149,
time_split,primary,May-Sep,weather_plus_anomaly,LightGBM,yield_t_ha,regression,MAE,0.6229174209171894,149,
time_split,primary,May-Sep,weather_plus_anomaly,LightGBM,yield_t_ha,regression,RMSE,0.9500151552606386,149,
time_split,primary,May-Sep,weather_plus_anomaly,LightGBM,yield_t_ha,regression,R2,0.4367043497885994,149,
time_split,primary,May-Sep,weather_plus_anomaly,CatBoost,yield_t_ha,regression,MAE,0.6433910809016838,149,
time_split,primary,May-Sep,weather_plus_anomaly,CatBoost,yield_t_ha,regression,RMSE,0.9899937546139659,149,
time_split,primary,May-Sep,weather_plus_anomaly,CatBoost,yield_t_ha,regression,R2,0.388297521278534,149,
time_split,primary,May-Sep,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.76775956284153,149,0.3834118206925599
time_split,primary,May-Sep,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,PR_AUC,0.4569766502993381,149,0.3834118206925599
time_split,primary,May-Sep,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Brier,0.35196285602959515,149,0.3834118206925599
time_split,primary,May-Sep,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,F1,0.36764705882352944,149,0.3834118206925599
time_split,primary,May-Sep,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Recall,0.9259259259259259,149,0.3834118206925599
time_split,primary,May-Sep,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Precision,0.22935779816513763,149,0.3834118206925599
time_split,primary,May-Sep,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Accuracy,0.4228187919463087,149,0.3834118206925599
time_split,primary,May-Sep,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.7097753491196115,149,0.07923282341227829
time_split,primary,May-Sep,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.38135622300330707,149,0.07923282341227829
time_split,primary,May-Sep,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Brier,0.24087861799707244,149,0.07923282341227829
time_split,primary,May-Sep,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,F1,0.36496350364963503,149,0.07923282341227829
time_split,primary,May-Sep,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Recall,0.9259259259259259,149,0.07923282341227829
time_split,primary,May-Sep,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Precision,0.22727272727272727,149,0.07923282341227829
time_split,primary,May-Sep,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.4161073825503356,149,0.07923282341227829
time_split,primary,May-Sep,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.7455980570734669,149,0.21732971173425736
time_split,primary,May-Sep,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.39533277890274854,149,0.21732971173425736
time_split,primary,May-Sep,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Brier,0.2584354500704897,149,0.21732971173425736
time_split,primary,May-Sep,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,F1,0.37410071942446044,149,0.21732971173425736
time_split,primary,May-Sep,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Recall,0.9629629629629629,149,0.21732971173425736
time_split,primary,May-Sep,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Precision,0.23214285714285715,149,0.21732971173425736
time_split,primary,May-Sep,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.4161073825503356,149,0.21732971173425736
time_split,primary,May-Sep,weather_plus_soil,Ridge,yield_t_ha,regression,MAE,0.595374946872955,149,
time_split,primary,May-Sep,weather_plus_soil,Ridge,yield_t_ha,regression,RMSE,0.92883380393069,149,
time_split,primary,May-Sep,weather_plus_soil,Ridge,yield_t_ha,regression,R2,0.4615425922956049,149,
time_split,primary,May-Sep,weather_plus_soil,ElasticNet,yield_t_ha,regression,MAE,0.5885350834953488,149,
time_split,primary,May-Sep,weather_plus_soil,ElasticNet,yield_t_ha,regression,RMSE,0.9220204544233327,149,
time_split,primary,May-Sep,weather_plus_soil,ElasticNet,yield_t_ha,regression,R2,0.46941319917492785,149,
time_split,primary,May-Sep,weather_plus_soil,LightGBM,yield_t_ha,regression,MAE,0.5913447216524738,149,
time_split,primary,May-Sep,weather_plus_soil,LightGBM,yield_t_ha,regression,RMSE,0.9065338609870583,149,
time_split,primary,May-Sep,weather_plus_soil,LightGBM,yield_t_ha,regression,R2,0.48708737181815875,149,
time_split,primary,May-Sep,weather_plus_soil,CatBoost,yield_t_ha,regression,MAE,0.6001860603742041,149,
time_split,primary,May-Sep,weather_plus_soil,CatBoost,yield_t_ha,regression,RMSE,0.9061010709152536,149,
time_split,primary,May-Sep,weather_plus_soil,CatBoost,yield_t_ha,regression,R2,0.48757699612001515,149,
time_split,primary,May-Sep,weather_plus_soil,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.819672131147541,149,0.3711565490074395
time_split,primary,May-Sep,weather_plus_soil,LogisticRegression,low_yield_risk,classification,PR_AUC,0.6675505908528993,149,0.3711565490074395
time_split,primary,May-Sep,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Brier,0.29777818208098805,149,0.3711565490074395
time_split,primary,May-Sep,weather_plus_soil,LogisticRegression,low_yield_risk,classification,F1,0.36764705882352944,149,0.3711565490074395
time_split,primary,May-Sep,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Recall,0.9259259259259259,149,0.3711565490074395
time_split,primary,May-Sep,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Precision,0.22935779816513763,149,0.3711565490074395
time_split,primary,May-Sep,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Accuracy,0.4228187919463087,149,0.3711565490074395
time_split,primary,May-Sep,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.7884031572556163,149,0.09289032679351542
time_split,primary,May-Sep,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.4302610485103086,149,0.09289032679351542
time_split,primary,May-Sep,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Brier,0.1390034345173062,149,0.09289032679351542
time_split,primary,May-Sep,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,F1,0.4423076923076923,149,0.09289032679351542
time_split,primary,May-Sep,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Recall,0.8518518518518519,149,0.09289032679351542
time_split,primary,May-Sep,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Precision,0.2987012987012987,149,0.09289032679351542
time_split,primary,May-Sep,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.610738255033557,149,0.09289032679351542
time_split,primary,May-Sep,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.8500303582270794,149,0.22684189032988908
time_split,primary,May-Sep,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.5709548823523246,149,0.22684189032988908
time_split,primary,May-Sep,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Brier,0.1314241998706872,149,0.22684189032988908
time_split,primary,May-Sep,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,F1,0.45714285714285713,149,0.22684189032988908
time_split,primary,May-Sep,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Recall,0.8888888888888888,149,0.22684189032988908
time_split,primary,May-Sep,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Precision,0.3076923076923077,149,0.22684189032988908
time_split,primary,May-Sep,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.6174496644295302,149,0.22684189032988908
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,Ridge,yield_t_ha,regression,MAE,0.6200539478288146,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,Ridge,yield_t_ha,regression,RMSE,0.9654341755196786,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,Ridge,yield_t_ha,regression,R2,0.4182710630924026,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,ElasticNet,yield_t_ha,regression,MAE,0.6198571313827664,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,ElasticNet,yield_t_ha,regression,RMSE,0.9657866546410763,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,ElasticNet,yield_t_ha,regression,R2,0.4178462081596409,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBM,yield_t_ha,regression,MAE,0.621128939100965,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBM,yield_t_ha,regression,RMSE,0.9462495836271952,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBM,yield_t_ha,regression,R2,0.4411609657742742,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoost,yield_t_ha,regression,MAE,0.6457714766727203,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoost,yield_t_ha,regression,RMSE,0.986314994752983,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoost,yield_t_ha,regression,R2,0.3928351772188774,149,
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.7638129933211901,149,0.3812268099259125
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,PR_AUC,0.44719993787210455,149,0.3812268099259125
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Brier,0.3510528676045578,149,0.3812268099259125
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,F1,0.36764705882352944,149,0.3812268099259125
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Recall,0.9259259259259259,149,0.3812268099259125
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Precision,0.22935779816513763,149,0.3812268099259125
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Accuracy,0.4228187919463087,149,0.3812268099259125
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.6876138433515483,149,0.22329606268035376
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.34600071292079476,149,0.22329606268035376
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Brier,0.23745950365643545,149,0.22329606268035376
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,F1,0.3669724770642202,149,0.22329606268035376
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Recall,0.7407407407407407,149,0.22329606268035376
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Precision,0.24390243902439024,149,0.22329606268035376
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.5369127516778524,149,0.22329606268035376
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.7307225258044929,149,0.19559471666736178
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.4240843723245491,149,0.19559471666736178
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Brier,0.24968319473041023,149,0.19559471666736178
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,F1,0.352112676056338,149,0.19559471666736178
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Recall,0.9259259259259259,149,0.19559471666736178
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Precision,0.21739130434782608,149,0.19559471666736178
time_split,primary,May-Sep,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.3825503355704698,149,0.19559471666736178
time_split,primary,May-Sep,lag_yield_only,Ridge,yield_t_ha,regression,MAE,0.5909066538095353,149,
time_split,primary,May-Sep,lag_yield_only,Ridge,yield_t_ha,regression,RMSE,0.8078947767539951,149,
time_split,primary,May-Sep,lag_yield_only,Ridge,yield_t_ha,regression,R2,0.5926338568497613,149,
time_split,primary,May-Sep,lag_yield_only,ElasticNet,yield_t_ha,regression,MAE,0.5922311724784769,149,
time_split,primary,May-Sep,lag_yield_only,ElasticNet,yield_t_ha,regression,RMSE,0.8049328179680206,149,
time_split,primary,May-Sep,lag_yield_only,ElasticNet,yield_t_ha,regression,R2,0.595615408157687,149,
time_split,primary,May-Sep,lag_yield_only,LightGBM,yield_t_ha,regression,MAE,0.6169334432950075,149,
time_split,primary,May-Sep,lag_yield_only,LightGBM,yield_t_ha,regression,RMSE,0.8263626436261627,149,
time_split,primary,May-Sep,lag_yield_only,LightGBM,yield_t_ha,regression,R2,0.5737968224265425,149,
time_split,primary,May-Sep,lag_yield_only,CatBoost,yield_t_ha,regression,MAE,0.5927607418045674,149,
time_split,primary,May-Sep,lag_yield_only,CatBoost,yield_t_ha,regression,RMSE,0.8001539110049523,149,
time_split,primary,May-Sep,lag_yield_only,CatBoost,yield_t_ha,regression,R2,0.600402837863486,149,
time_split,primary,May-Sep,lag_yield_only,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.4429265330904675,149,0.7020134182659582
time_split,primary,May-Sep,lag_yield_only,LogisticRegression,low_yield_risk,classification,PR_AUC,0.16036241333904688,149,0.7020134182659582
time_split,primary,May-Sep,lag_yield_only,LogisticRegression,low_yield_risk,classification,Brier,0.4036820914157422,149,0.7020134182659582
time_split,primary,May-Sep,lag_yield_only,LogisticRegression,low_yield_risk,classification,F1,0.1590909090909091,149,0.7020134182659582
time_split,primary,May-Sep,lag_yield_only,LogisticRegression,low_yield_risk,classification,Recall,0.25925925925925924,149,0.7020134182659582
time_split,primary,May-Sep,lag_yield_only,LogisticRegression,low_yield_risk,classification,Precision,0.11475409836065574,149,0.7020134182659582
time_split,primary,May-Sep,lag_yield_only,LogisticRegression,low_yield_risk,classification,Accuracy,0.5033557046979866,149,0.7020134182659582
time_split,primary,May-Sep,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.5159380692167578,149,0.14396876280553744
time_split,primary,May-Sep,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.19735555692658768,149,0.14396876280553744
time_split,primary,May-Sep,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Brier,0.16723103493944663,149,0.14396876280553744
time_split,primary,May-Sep,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,F1,0.05555555555555555,149,0.14396876280553744
time_split,primary,May-Sep,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Recall,0.037037037037037035,149,0.14396876280553744
